"","X","Y","Z"
"1",329.679962158203,72.7188034057617,31.0284690856934
"2",328.647399902344,73.0461196899414,31.5370616912842
"3",335.219879150391,70.7104797363281,30.3981456756592
"4",332.611389160156,72.3229293823242,30.8873348236084
"5",331.770782470703,72.434440612793,31.1693725585938
"6",330.881683349609,72.6342926025391,31.5263004302979
"7",329.894500732422,72.9129486083984,31.9477252960205
"8",327.016052246094,73.9428100585938,33.4249572753906
"9",326.088012695312,75.0217361450195,33.6336250305176
"10",323.608612060547,75.4557876586914,35.043140411377
"11",323.067840576172,75.4975280761719,35.3306083679199
"12",346.763610839844,68.3452987670898,30.478343963623
"13",345.982147216797,68.1115951538086,30.4201774597168
"14",335.648345947266,68.5815277099609,31.5182647705078
"15",335.408721923828,69.2377700805664,31.537618637085
"16",335.188568115234,69.9468231201172,31.5393009185791
"17",334.271026611328,70.6187210083008,31.7285804748535
"18",335.395111083984,71.6000671386719,31.2378063201904
"19",333.274108886719,71.4376754760742,31.8851985931396
"20",325.231567382812,75.5019912719727,35.0828590393066
"21",324.652160644531,75.5858383178711,35.3928146362305
"22",324.103515625,75.6497650146484,35.6718902587891
"23",322.497192382812,76.4263000488281,36.2097015380859
"24",322.016204833984,76.4298782348633,36.3928298950195
"25",321.544250488281,76.4274139404297,36.5748825073242
"26",321.077056884766,76.4205703735352,36.7302589416504
"27",299.685211181641,84.8439407348633,34.4293022155762
"28",299.723358154297,85.5397262573242,34.3948059082031
"29",299.0458984375,85.9809265136719,34.5846138000488
"30",298.302612304688,86.3653411865234,34.7310676574707
"31",349.296508789062,68.6591033935547,31.7687740325928
"32",348.467224121094,69.0601654052734,31.5633487701416
"33",347.621643066406,68.8496322631836,31.4868698120117
"34",345.180206298828,68.119987487793,31.2600955963135
"35",344.126800537109,68.4532165527344,31.094217300415
"36",343.3896484375,68.2041168212891,31.0847759246826
"37",342.697540283203,67.9789810180664,31.0813293457031
"38",336.271118164062,68.1127853393555,32.3954238891602
"39",320.697662353516,76.5853805541992,37.5982551574707
"40",320.241394042969,76.5721130371094,37.7060203552246
"41",319.788635253906,76.5388565063477,37.7821388244629
"42",319.325958251953,76.5241088867188,37.8650398254395
"43",318.865570068359,76.5041351318359,37.9102668762207
"44",318.399353027344,76.4803009033203,37.961254119873
"45",317.923797607422,76.4395370483398,37.9774551391602
"46",299.59619140625,83.5986404418945,35.207649230957
"47",298.965881347656,84.1543884277344,35.3979034423828
"48",297.595062255859,85.7877197265625,35.7369804382324
"49",296.844421386719,85.5634918212891,35.8503532409668
"50",292.223754882812,86.1676635742188,35.6474952697754
"51",350.75244140625,66.9276123046875,33.1682052612305
"52",350.825897216797,67.4666061401367,33.1272125244141
"53",350.915802001953,68.0221405029297,33.0697441101074
"54",350.243103027344,68.4828491210938,32.9685821533203
"55",342.231384277344,67.3621444702148,32.1028938293457
"56",336.961975097656,67.7492294311523,33.2521095275879
"57",317.562286376953,76.5447006225586,38.642692565918
"58",316.939514160156,77.2220840454102,38.4258880615234
"59",300.182342529297,83.2361145019531,35.7433891296387
"60",296.065399169922,86.2646255493164,36.7242050170898
"61",295.295562744141,86.0744857788086,36.7446212768555
"62",294.5087890625,85.8893814086914,36.7362060546875
"63",293.696746826172,86.297981262207,36.7047348022461
"64",292.888031005859,86.7234344482422,36.6302909851074
"65",347.271179199219,64.4018020629883,34.2824058532715
"66",347.785308837891,65.0044250488281,34.3053932189941
"67",348.326843261719,65.6293334960938,34.2988395690918
"68",350.199096679688,66.4603500366211,34.2455978393555
"69",341.776336669922,66.8486480712891,33.2176895141602
"70",341.133331298828,66.6423797607422,33.268138885498
"71",340.494262695312,66.4437866210938,33.3576774597168
"72",338.879577636719,66.5940170288086,33.6749649047852
"73",336.980682373047,67.358154296875,34.3585891723633
"74",316.137359619141,76.5306091308594,39.1455612182617
"75",316.551971435547,77.3298797607422,39.0337409973145
"76",310.740509033203,80.8241577148438,36.5510749816895
"77",305.877716064453,80.1337203979492,35.6777191162109
"78",302.285003662109,81.5841903686523,35.8361015319824
"79",301.714477539062,81.3642120361328,35.9339141845703
"80",300.733337402344,82.8150253295898,36.2832412719727
"81",292.145874023438,84.5739364624023,37.2882194519043
"82",292.138397216797,85.1984558105469,37.3460960388184
"83",292.12841796875,85.806755065918,37.3985710144043
"84",292.088134765625,86.4052124023438,37.4385833740234
"85",346.876129150391,63.9339370727539,35.2638893127441
"86",349.779571533203,66.4743194580078,35.3370056152344
"87",349.140014648438,66.3788681030273,35.3650245666504
"88",339.641174316406,66.4977188110352,34.6230392456055
"89",337.721099853516,67.2222290039062,35.2392082214355
"90",315.570831298828,77.3893356323242,39.4699020385742
"91",314.937286376953,77.3531799316406,39.2937774658203
"92",313.285369873047,79.0992202758789,38.3407325744629
"93",312.563415527344,79.1236877441406,38.067798614502
"94",309.314300537109,78.8995819091797,37.1146278381348
"95",308.489288330078,78.7666168212891,36.9545478820801
"96",307.712219238281,78.5901565551758,36.833381652832
"97",306.979461669922,78.4195327758789,36.7334442138672
"98",311.731994628906,80.0720443725586,37.6196975708008
"99",310.165100097656,80.0217361450195,37.1442260742188
"100",306.421630859375,79.3386993408203,36.5012321472168
"101",305.466918945312,81.0367660522461,36.2523803710938
"102",300.523864746094,79.5453796386719,36.7129974365234
"103",299.96875,79.4699325561523,36.7882766723633
"104",299.402770996094,79.4166717529297,36.8877143859863
"105",303.296081542969,81.165641784668,36.3658294677734
"106",301.09619140625,80.4859619140625,36.6658325195312
"107",302.860687255859,81.9161605834961,36.4672775268555
"108",301.226013183594,82.2799758911133,36.8272438049316
"109",345.805328369141,63.3344421386719,36.0932807922363
"110",346.389526367188,63.929256439209,36.2271919250488
"111",336.598480224609,68.0055465698242,36.9176254272461
"112",335.606048583984,68.4898147583008,37.3139686584473
"113",309.105163574219,73.4344024658203,39.1358947753906
"114",308.287841796875,73.4304962158203,38.9284439086914
"115",312.340240478516,75.3896255493164,39.5117683410645
"116",313.06640625,76.3907775878906,39.5003662109375
"117",313.719573974609,77.3787002563477,39.4975814819336
"118",314.286865234375,78.3327255249023,39.4972648620605
"119",298.833312988281,78.8002243041992,37.576488494873
"120",304.905395507812,80.9158020019531,36.947998046875
"121",304.460998535156,81.697639465332,36.969409942627
"122",303.887634277344,81.5007934570312,37.0059127807617
"123",345.289215087891,62.8426284790039,36.9145088195801
"124",334.525085449219,69.5191345214844,38.8530807495117
"125",310.073883056641,73.5138931274414,40.000560760498
"126",307.586151123047,73.4715728759766,39.3631439208984
"127",311.732849121094,74.5208053588867,40.2058486938477
"128",344.697174072266,62.3452758789062,37.6995468139648
"129",333.451293945312,70.7331161499023,40.2066268920898
