"","X","Y","Z"
"1",319.502258300781,87.3753662109375,32.3464622497559
"2",320.131286621094,87.3446960449219,32.3057060241699
"3",322.041076660156,87.9875183105469,32.1829071044922
"4",322.681915283203,88.6767578125,32.128849029541
"5",323.332977294922,88.7051086425781,32.0392417907715
"6",323.987670898438,88.7447738647461,31.9380950927734
"7",324.644897460938,88.81005859375,31.8256244659424
"8",325.318450927734,89.4869384765625,31.6904163360596
"9",325.984710693359,89.5548248291016,31.5558452606201
"10",326.694488525391,90.1988296508789,31.3909244537354
"11",327.356414794922,90.2447357177734,31.2475814819336
"12",317.736785888672,87.5163345336914,33.4400939941406
"13",318.362274169922,87.5013656616211,33.4075202941895
"14",318.974578857422,87.4825286865234,33.3786010742188
"15",320.858428955078,87.4131698608398,33.2656021118164
"16",321.493682861328,87.4084243774414,33.2250213623047
"17",317.159576416016,88.2178573608398,33.517951965332
"18",316.592681884766,88.8793563842773,33.6030387878418
"19",328.004180908203,90.5231246948242,32.1590461730957
"20",329.334594726562,91.1822738647461,31.8880939483643
"21",330.042022705078,91.747444152832,31.7725925445557
"22",330.667907714844,91.8084335327148,31.6930522918701
"23",331.378723144531,92.3499908447266,31.6478157043457
"24",332.02587890625,92.4373321533203,31.6263256072998
"25",332.683227539062,92.5564651489258,31.6318016052246
"26",333.350952148438,92.6821594238281,31.6600494384766
"27",315.529510498047,88.8933258056641,34.7831993103027
"28",316.126251220703,88.9100341796875,34.7216720581055
"29",315.014495849609,89.5129318237305,34.8946533203125
"30",312.743347167969,89.9971542358398,35.1930084228516
"31",313.339660644531,90.0523071289062,35.1437339782715
"32",313.918914794922,90.1066131591797,35.0950355529785
"33",314.492095947266,90.1355667114258,35.0163955688477
"34",309.593414306641,90.2001800537109,35.150074005127
"35",310.277221679688,90.3148803710938,35.2270393371582
"36",328.707824707031,91.3332748413086,33.0837020874023
"37",334.11328125,93.0544967651367,32.6465492248535
"38",295.218078613281,96.8303833007812,35.7521133422852
"39",312.344970703125,89.9344329833984,36.3996429443359
"40",309.191314697266,90.0784225463867,36.3063850402832
"41",311.220550537109,90.4444427490234,36.5039558410645
"42",334.816802978516,92.8999404907227,33.6691017150879
"43",335.546081542969,93.0572814941406,33.7254981994629
"44",336.265655517578,93.1993026733398,33.7737503051758
"45",337.011627197266,93.3520202636719,33.8488693237305
"46",304.1611328125,90.766357421875,35.8687400817871
"47",339.3916015625,94.2255249023438,34.1018142700195
"48",298.461517333984,96.9970855712891,36.516040802002
"49",295.939300537109,97.6668014526367,36.7662162780762
"50",297.199920654297,97.6921310424805,36.6621513366699
"51",297.830474853516,97.7135848999023,36.6140289306641
"52",307.275634765625,89.6261520385742,37.1811256408691
"53",308.01904296875,89.7509689331055,37.3099899291992
"54",308.749603271484,89.8803024291992,37.4289741516113
"55",312.053680419922,90.5138626098633,37.7003173828125
"56",306.661224365234,90.2819900512695,37.2064361572266
"57",305.206756591797,90.853889465332,37.1036758422852
"58",305.985076904297,90.9291458129883,37.2090072631836
"59",338.021057128906,94.0863342285156,34.9819869995117
"60",338.765747070312,94.1874542236328,35.0270080566406
"61",340.251159667969,94.3184432983398,35.1204605102539
"62",302.963989257812,91.3703002929688,36.972110748291
"63",303.715606689453,91.4317474365234,37.0153732299805
"64",301.621765136719,92.6514434814453,37.0424652099609
"65",299.880554199219,96.573616027832,37.3849983215332
"66",299.253295898438,97.2342071533203,37.4711036682129
"67",296.70703125,97.8172225952148,37.7013244628906
"68",295.349243164062,98.5533752441406,37.8283538818359
"69",293.776245117188,100.877182006836,38.0502510070801
"70",294.454071044922,100.943435668945,37.9893913269043
"71",293.005126953125,101.619422912598,38.1299209594727
