"","X","Y","Z"
"1",341.580017089844,73.5730667114258,27.5490016937256
"2",344.188446044922,74.5096740722656,27.6660289764404
"3",337.326599121094,70.2227401733398,28.4190235137939
"4",312.598327636719,72.0725402832031,28.2573699951172
"5",338.663482666016,71.6102294921875,28.395227432251
"6",339.409149169922,71.7207641601562,28.3215560913086
"7",313.192687988281,72.6193695068359,28.2882022857666
"8",340.824981689453,72.5709762573242,28.2935886383057
"9",342.351501464844,73.4265670776367,28.3218822479248
"10",343.255706787109,73.4970169067383,28.3205032348633
"11",345.111419677734,75.0850448608398,28.4821395874023
"12",346.126434326172,75.1533279418945,28.509370803833
"13",349.579010009766,76.90478515625,28.804931640625
"14",336.529541015625,69.3397521972656,29.2973899841309
"15",337.909912109375,70.6717376708984,29.271240234375
"16",339.975494384766,72.2323303222656,29.1638793945312
"17",313.156890869141,73.0941314697266,29.1330890655518
"18",313.750640869141,73.6601104736328,29.1810646057129
"19",313.759460449219,74.3084411621094,29.2477684020996
"20",347.069885253906,75.7754898071289,29.3278102874756
"21",347.944946289062,75.8395156860352,29.3755874633789
"22",348.833343505859,76.6917877197266,29.5069675445557
"23",350.2880859375,76.7043762207031,29.585542678833
"24",351.998596191406,80.3721160888672,30.1824131011963
"25",334.918365478516,68.3639907836914,30.221809387207
"26",335.710571289062,68.474967956543,30.159366607666
"27",313.734619140625,74.7965927124023,30.1361179351807
"28",313.75,75.4506072998047,30.2136211395264
"29",314.37353515625,76.0397491455078,30.3293056488037
"30",351.091735839844,77.2722320556641,30.496301651001
"31",352.042297363281,80.1773300170898,30.9820518493652
"32",333.999664306641,68.5726928710938,31.230188369751
"33",285.498962402344,72.4270782470703,31.065113067627
"34",284.810699462891,73.1161346435547,31.3255920410156
"35",314.964141845703,76.4359359741211,31.3129062652588
"36",351.866638183594,77.7765045166016,31.4122200012207
"37",351.945953369141,78.5230712890625,31.5362205505371
"38",352.021545410156,79.2564544677734,31.6654930114746
"39",352.761596679688,80.5720520019531,31.9036540985107
"40",352.791229248047,81.2369155883789,32.0244369506836
"41",352.813659667969,81.8847351074219,32.1416702270508
"42",353.411468505859,82.4204483032227,32.2046203613281
"43",353.413757324219,83.0358047485352,32.3037376403809
"44",353.912475585938,84.1637496948242,32.4505805969238
"45",354.394805908203,84.6954345703125,32.5106086730957
"46",333.957427978516,68.365119934082,32.0516052246094
"47",286.161590576172,72.2641830444336,31.765625
"48",300.734222412109,75.8456726074219,31.5611839294434
"49",301.391876220703,75.8412094116211,31.6343364715576
"50",315.502624511719,75.5087661743164,32.0808944702148
"51",302.035614013672,76.454475402832,31.7553234100342
"52",302.665283203125,76.4786605834961,31.7978477478027
"53",303.881042480469,77.1419830322266,31.9293937683105
"54",354.023254394531,83.3549118041992,33.1818428039551
"55",354.442779541016,85.0873947143555,33.3980865478516
"56",354.382751464844,85.6679000854492,33.484073638916
"57",354.318389892578,86.2369155883789,33.5551834106445
"58",354.749877929688,86.7604522705078,33.6177062988281
"59",313.066345214844,61.6745452880859,32.1141166687012
"60",311.607604980469,62.2119827270508,31.9240531921387
"61",310.852630615234,62.7491836547852,31.8211059570312
"62",333.099182128906,68.6347198486328,33.0024528503418
"63",286.904296875,71.5031890869141,32.2906532287598
"64",332.323883056641,69.1275253295898,33.1083755493164
"65",331.550567626953,69.6620025634766,33.1877708435059
"66",299.939331054688,75.7016677856445,32.3124847412109
"67",315.504913330078,75.9534683227539,33.0974044799805
"68",303.163116455078,76.9550476074219,32.7183036804199
"69",304.376953125,77.000129699707,32.7580375671387
"70",305.556457519531,78.3143157958984,32.9522247314453
"71",306.153137207031,78.3371124267578,32.9648094177246
"72",355.244201660156,87.1114959716797,34.4879379272461
"73",355.169158935547,87.6802978515625,34.5697441101074
"74",356.805358886719,89.9417037963867,35.019401550293
"75",360.556884765625,90.6918029785156,35.5173721313477
"76",361.153900146484,90.7299575805664,35.583122253418
"77",361.739654541016,90.7772445678711,35.6325569152832
