"","X","Y","Z"
"1",321.628753662109,81.1647491455078,23.8487300872803
"2",322.123718261719,81.6541290283203,23.5458164215088
"3",326.271881103516,82.600959777832,22.4672985076904
"4",325.664031982422,82.7556304931641,22.4890556335449
"5",339.620300292969,81.3172378540039,23.8108139038086
"6",338.910919189453,81.3832092285156,23.8686084747314
"7",321.043243408203,80.555549621582,25.6195316314697
"8",322.690063476562,80.9355087280273,24.7296848297119
"9",323.193328857422,81.4140319824219,24.3833026885986
"10",332.192565917969,79.6663284301758,24.9784355163574
"11",324.366455078125,81.7844696044922,23.9240608215332
"12",323.742492675781,81.8703460693359,24.10325050354
"13",332.069244384766,80.2629089355469,24.9599285125732
"14",324.923828125,82.2191009521484,23.7168636322021
"15",331.445770263672,80.9477081298828,24.8071613311768
"16",329.896392822266,81.351921081543,24.3305702209473
"17",327.829437255859,82.0208435058594,23.7004795074463
"18",327.272521972656,82.1986465454102,23.5904788970947
"19",326.698120117188,82.3632431030273,23.5496006011963
"20",343.802886962891,80.1781387329102,24.503734588623
"21",330.850158691406,81.6363372802734,24.6159477233887
"22",341.649536132812,81.0543746948242,24.6621322631836
"23",340.917236328125,81.1559448242188,24.7026195526123
"24",340.192718505859,81.2536468505859,24.7593326568604
"25",337.164703369141,81.558952331543,25.0455074310303
"26",336.412780761719,81.6044464111328,25.0895137786865
"27",335.675018310547,81.6274642944336,25.1520023345947
"28",334.964111328125,81.6496505737305,25.1676559448242
"29",334.277252197266,81.69189453125,25.1798076629639
"30",333.627502441406,81.733154296875,25.1489315032959
"31",333.002349853516,81.797004699707,25.080810546875
"32",342.239715576172,81.5802383422852,24.6372108459473
"33",337.832824707031,82.0861053466797,24.955114364624
"34",316.175109863281,76.0056610107422,28.7963943481445
"35",316.087554931641,76.5939178466797,28.8863067626953
"36",316.627746582031,77.1636581420898,28.8738117218018
"37",317.060791015625,78.226676940918,28.8099174499512
"38",316.412261962891,78.7749404907227,28.9318141937256
"39",319.067443847656,79.0938491821289,28.2303333282471
"40",317.461181640625,79.2310333251953,28.6790370941162
"41",316.906188964844,79.2525482177734,28.8119010925293
"42",315.770568847656,79.3123245239258,29.0227432250977
"43",319.503692626953,79.5571060180664,28.007905960083
"44",318.458221435547,79.6426315307617,28.3492660522461
"45",317.927001953125,79.6726150512695,28.518138885498
"46",320.390197753906,80.4651107788086,27.4274997711182
"47",343.843963623047,79.5985717773438,25.5304832458496
"48",329.118591308594,81.4907455444336,25.0951843261719
"49",328.606140136719,81.6378021240234,24.9562168121338
"50",328.103881835938,81.80029296875,24.8276042938232
"51",331.595031738281,81.4133911132812,25.7895431518555
"52",330.057678222656,81.7746200561523,25.3556499481201
"53",342.962097167969,80.8974609375,25.6501541137695
"54",332.10107421875,81.885856628418,25.8902606964111
"55",318.182281494141,77.1394958496094,29.931604385376
"56",319.748077392578,77.4459915161133,29.4942893981934
"57",317.528564453125,77.7215881347656,30.1292133331299
"58",316.941955566406,77.765625,30.2658348083496
"59",319.624420166016,77.9923477172852,29.5332336425781
"60",319.527374267578,78.4971008300781,29.5484657287598
