"","points.X","points.Y","points.Z","alpha","vect.1","vect.2","vect.3"
"1",324.283813476562,86.2584609985352,30.4137573242188,0.758990320561729,0.923745272455323,0.247178703314618,-0.292570265481893
"2",325.146026611328,86.7358169555664,30.2507953643799,0.735625544874754,0.948656772958123,0.306693656204618,-0.0773907511562172
"3",318.782104492188,85.7651443481445,31.4374942779541,0.848830916693488,0.962906403772749,0.142365300508752,-0.229223425470619
"4",321.376983642578,85.9074096679688,31.562614440918,0.966201991620379,0.993161209364194,0.116383787465356,-0.00925344419501579
"5",320.747436523438,85.9932250976562,31.5666618347168,0.948950532256478,0.999246470328647,0.0369437523853792,0.0119017097690726
"6",320.105743408203,86.0843048095703,31.5578098297119,0.952384120152672,0.998790615484676,0.0184788023276441,0.0455613902803518
"7",319.464691162109,86.1764526367188,31.5248908996582,0.848830916693488,0.962906403772749,0.142365300508752,-0.229223425470619
"8",323.500823974609,86.2059707641602,31.4660758972168,0.926494607593384,-0.878810337751862,-0.0979376954859029,0.467012417461643
"9",322.827697753906,86.2780227661133,31.5279178619385,0.863677243627042,0.937211941712262,0.0715123903362596,-0.341349900161589
"10",322.16650390625,86.3611526489258,31.5632705688477,0.967957246285552,-0.992310805518179,-0.119247301611649,0.0331563916945744
"11",326.490417480469,87.0119781494141,30.9098148345947,0.822101350611119,0.91493371768547,0.220129509070798,0.338288769365013
"12",325.852172851562,87.0486145019531,31.0599250793457,0.899807927153563,0.92472452324465,0.348130167739181,0.153915374215329
"13",329.525848388672,87.428092956543,29.8951549530029,0.459668150703247,0.940656477926604,0.293856400879351,-0.169746299508857
"14",328.98583984375,87.4290618896484,30.1016712188721,0.579236842282498,0.973647505806313,0.0679515352822136,-0.217699617110219
"15",327.270874023438,87.4710159301758,30.6693954467773,0.79680121731641,0.967964787985656,0.125445234413981,0.217503246832558
"16",318.16015625,85.6936721801758,32.341968536377,0.884493560174105,0.727091676059135,-0.0735015097196818,-0.682594478936393
