"","points.X","points.Y","points.Z","alpha","vect.1","vect.2","vect.3"
"1",326.094329833984,66.5502700805664,21.4685459136963,0.888827672967286,0.285737034457083,-0.498635601952623,-0.818362318050518
"2",331.228393554688,71.0311889648438,21.4378643035889,0.433588924701224,-0.301153896915186,-0.878532217130257,0.370793033695339
"3",326.049835205078,66.5119781494141,22.3701324462891,0.888827672967286,0.285737034457083,-0.498635601952623,-0.818362318050518
"4",329.674896240234,69.4999084472656,22.4614429473877,0.796533572575093,0.903196251958855,0.273399645799954,-0.330891468798963
"5",331.176361083984,70.2625503540039,22.3236789703369,0.539147979462131,0.584505333860514,0.717909860497175,-0.378099123100722
"6",331.197937011719,71.7223205566406,22.3552894592285,0.783979856149204,-0.288309967412354,-0.949352033983206,-0.124932294714522
"7",331.269622802734,72.4479064941406,22.340576171875,0.783979856149204,-0.288309967412354,-0.949352033983206,-0.124932294714522
"8",332.194458007812,73.1800003051758,22.3245677947998,0.831070170355306,-0.568498605132633,-0.798031319221095,-0.199888342592784
"9",333.126129150391,73.8845367431641,22.4222793579102,0.904067639693069,0.820293311056893,0.527463458549469,0.221136120365607
"10",334.907928466797,74.606575012207,22.861629486084,0.860037877132565,0.735537092153432,0.507811804200219,0.448455524641398
"11",336.671783447266,77.2795257568359,23.5418910980225,0.955053448023438,0.723722600525641,0.681372951947076,-0.109345771949956
"12",337.505920410156,77.9715576171875,23.7184047698975,0.870989852832401,0.812335184523166,0.571216239954167,0.117573616080891
"13",338.349426269531,78.6649322509766,23.7911338806152,0.928284082595479,0.713463004271238,0.518726899383647,0.471055140500649
"14",325.8671875,67.21875,23.3416481018066,0.687700476988861,0.0899450259382327,-0.704004360068019,-0.704476935970362
"15",325.755096435547,67.9345092773438,23.3990097045898,0.126241600973581,0.919855948600333,0.017213109428966,-0.391878479491243
"16",327.514068603516,69.4706726074219,23.5415630340576,0.905387144435615,0.86672670704847,0.317503676985914,-0.384676786912519
"17",328.197265625,69.4797592163086,23.4966907501221,0.90218849649378,-0.841033424338869,-0.19579996905215,0.504306604422362
"18",328.89013671875,69.4813385009766,23.4420528411865,0.765228081140131,0.954688750751701,0.202310177378037,-0.218265850094384
"19",330.3359375,70.230842590332,23.3188514709473,0.708816430749439,0.723005440961986,0.629648406772091,-0.28426399031311
"20",333.96923828125,74.5579147338867,23.5429134368896,0.860037877132565,0.735537092153432,0.507811804200219,0.448455524641398
"21",335.737274169922,75.3003921508789,24.0728588104248,0.743986186088196,-0.592290283593468,-0.708282628670678,-0.384093657698386
"22",335.732849121094,75.9570999145508,24.1118202209473,0.698935384271887,-0.476929060476478,-0.848909339820004,-0.227797287164244
"23",335.744476318359,76.6115341186523,24.1576023101807,0.887668410178222,-0.583553568203693,-0.794631941467124,0.167407618216516
"24",339.100646972656,78.8480758666992,24.6939105987549,0.808668534670582,-0.763389893829313,-0.532387892048265,-0.365785459524672
"25",340.701263427734,80.1804504394531,24.553783416748,0.762689785880656,-0.596423539073758,-0.779518775363129,-0.191388194241709
"26",340.106842041016,84.0442504882812,24.8027267456055,0.639087881946425,0.753230498557193,-0.655570671200088,-0.0535808837697603
"27",323.122009277344,67.8694915771484,24.2680950164795,0.882168202455793,0.877175477610376,0.164808229395097,-0.451000475612456
"28",323.765411376953,67.8840866088867,24.2629356384277,0.853922908853391,0.944336609744582,-0.0124044626516013,-0.328746858239641
"29",324.404235839844,67.9042434692383,24.2816200256348,0.880557926393968,0.961394869305859,0.024872353915474,-0.274046111599987
"30",325.048217773438,67.9253158569336,24.2973518371582,0.678676783286962,0.960923667794435,0.252391805467003,-0.113684129084044
"31",326.235656738281,68.7142486572266,24.3878154754639,0.682504946864337,0.833336465350628,0.545319216470287,-0.0904283565324173
"32",326.891021728516,68.7344512939453,24.3838348388672,0.679462704497031,0.839031295486206,0.532581120761648,-0.11128268060667
"33",339.768463134766,79.6611099243164,25.5737113952637,0.762689785880656,-0.596423539073758,-0.779518775363129,-0.191388194241709
"34",340.47021484375,80.9244613647461,25.5495738983154,0.674233396965183,-0.472833012077198,-0.872843626480591,-0.120718459243873
"35",341.224365234375,81.5224761962891,25.495584487915,0.880315841203831,-0.418985843523138,-0.90750116078424,-0.0298748406265421
"36",341.123870849609,82.0761566162109,25.5533638000488,0.880315841203831,-0.418985843523138,-0.90750116078424,-0.0298748406265421
"37",341.021789550781,82.6108779907227,25.6035652160645,0.714993842806817,0.0520916588419704,-0.994249305472418,-0.0935669687801546
"38",341.748504638672,83.1523284912109,25.5981101989746,0.522250125013747,-0.164798114223073,-0.982810543149978,-0.083216691965999
"39",340.798797607422,83.6985397338867,25.7262725830078,0.497616753465455,0.767762138384435,-0.502520857560729,0.397509857210849
"40",341.640472412109,83.6849136352539,25.6757507324219,0.612178747432432,-0.450189853841851,-0.733298940600353,-0.509511294489389
"41",339.727569580078,84.8163681030273,25.8111324310303,0.768139247076187,0.613953513597644,-0.777215154463502,-0.137832096455731
"42",339.630584716797,85.3650741577148,25.8011665344238,0.750308654915483,0.709363192763718,-0.676982194200015,-0.196211542698685
"43",337.937591552734,86.0018310546875,25.5554466247559,0.750308654915483,0.709363192763718,-0.676982194200015,-0.196211542698685
"44",338.745178222656,85.9556579589844,25.6814823150635,0.750308654915483,0.709363192763718,-0.676982194200015,-0.196211542698685
"45",313.452484130859,64.8496551513672,26.7827472686768,0.640608636474091,0.951980789036486,-0.30380830433456,0.0378561953031352
"46",317.07080078125,66.1777191162109,26.3353881835938,0.877000123022134,0.830279891504579,0.249244224247951,-0.498510399532629
"47",317.739562988281,66.1209487915039,26.219274520874,0.869841505252121,-0.886104381723777,-0.167174444103298,0.432286629366068
"48",309.326965332031,67.1138305664062,27.2202396392822,0.777504338711011,0.843831090622481,-0.535656183852802,0.0319615894336893
"49",318.362670898438,66.7811279296875,26.0650634765625,0.937412062495582,0.951428109675078,0.227521336734489,-0.207409241478431
"50",319.046234130859,66.7277603149414,25.9205932617188,0.92466431118528,0.921298050986132,0.327289887687484,-0.209979119596852
"51",319.742706298828,66.6537017822266,25.7603931427002,0.938663203924159,0.951452886654581,0.225285156040089,-0.209723634683021
"52",307.962066650391,67.813835144043,27.4972534179688,0.778741718658593,0.787114041948867,-0.569020021474147,-0.238049784978853
"53",320.372772216797,67.3274917602539,25.6147918701172,0.941502946610122,0.951828879035009,0.233140061027528,-0.199167007757405
"54",321.077758789062,67.263916015625,25.4734592437744,0.917804827750575,-0.917961530531675,-0.364475317372813,0.156538722014498
"55",321.758697509766,67.2329025268555,25.3577060699463,0.875258602598877,0.88675622416868,0.234445854258403,-0.398369853677652
"56",322.351135253906,67.9701766967773,25.3254146575928,0.894275433042553,0.853491252483926,0.233113557772965,-0.466058742130056
"57",342.062225341797,84.4178237915039,26.7333946228027,0.844874786092534,-0.431548333176605,-0.805903966911079,-0.405320653618194
"58",342.814300537109,84.9186477661133,26.7642841339111,0.832031210163929,-0.18118356647723,-0.982421425788918,-0.0449517228753316
"59",342.716705322266,85.4375991821289,26.8034820556641,0.832031210163929,-0.18118356647723,-0.982421425788918,-0.0449517228753316
"60",342.654571533203,85.9748687744141,26.8250942230225,0.79052583784493,-0.232072155394777,-0.972563464535275,-0.0162117902023406
"61",342.593139648438,86.5189514160156,26.8226356506348,0.873179159240419,0.417361743604233,0.908538952050219,-0.0191349832277229
"62",343.442321777344,86.998893737793,26.8018608093262,0.896829626005166,-0.444600107556428,-0.894089230497081,0.0541774147588245
"63",343.445617675781,87.5469665527344,26.763557434082,0.74248234388469,-0.188048107751496,-0.953299118889625,-0.236344450104812
"64",343.464660644531,88.0892028808594,26.6932125091553,0.930436133124567,0.0677757610791247,-0.946549347229306,-0.315358176475447
"65",314.154327392578,64.2207870483398,27.5951747894287,0.369875534392885,0.635476491261175,-0.431228437610781,0.64047768395952
"66",308.964111328125,65.1239395141602,28.0727367401123,0.778046688706757,-0.743251600601619,-0.572562914478011,0.346047348158569
"67",314.621551513672,64.9328155517578,27.5442409515381,0.673359903926939,0.90720197259897,0.37919254738308,0.182202066183862
"68",315.243469238281,64.9359130859375,27.5060348510742,0.597079663355108,-0.520047966157326,-0.79098255321631,0.322330131081531
"69",311.989044189453,65.6950225830078,27.7314186096191,0.932917522898236,0.819946829376723,-0.486016022285681,-0.302449372749662
"70",312.611755371094,65.6884460449219,27.679651260376,0.88238821409664,0.792653662932846,-0.586743908460421,-0.165625349882594
"71",315.765930175781,65.6376266479492,27.4274654388428,0.824649126630546,0.782202667227171,0.514250747332439,-0.351717438081661
"72",309.984344482422,66.4820404052734,27.9774951934814,0.114372310535584,0.95475132852425,0.0890358353260466,-0.283764903941578
